Date,Open,High,Low,Close,Adj Close,Volume
20-07-2016,8515.450195,8569.900391,8512.549805,8565.849609,8565.849609,160300
21-07-2016,8582.700195,8585.25,8503.450195,8510.099609,8510.099609,150000
22-07-2016,8519.650391,8548.950195,8489.799805,8541.200195,8541.200195,143200
25-07-2016,8519.950195,8641.150391,8517.200195,8635.650391,8635.650391,150000
26-07-2016,8633.75,8644.900391,8577.150391,8590.650391,8590.650391,154800
27-07-2016,8599.400391,8665,8572.049805,8615.799805,8615.799805,184100
28-07-2016,8636.950195,8674.700195,8625.25,8666.299805,8666.299805,233500
29-07-2016,8668.299805,8670.349609,8631.150391,8638.5,8638.5,157000
01-08-2016,8654.299805,8711.299805,8590.5,8636.549805,8636.549805,188400
02-08-2016,8647.450195,8687.200195,8611.400391,8622.900391,8622.900391,169400
03-08-2016,8635.200195,8635.450195,8529.599609,8544.849609,8544.849609,163000
04-08-2016,8599.950195,8601.400391,8518.150391,8551.099609,8551.099609,164700
05-08-2016,8600.200195,8689.400391,8590.150391,8683.150391,8683.150391,157900
08-08-2016,8712.849609,8723.5,8697.599609,8711.349609,8711.349609,172600
09-08-2016,8727.799805,8728.349609,8638.200195,8678.25,8678.25,200100
10-08-2016,8686.700195,8690.099609,8564.599609,8575.299805,8575.299805,173600
11-08-2016,8572.799805,8601.150391,8540.049805,8592.150391,8592.150391,189200
16-08-2016,8670.25,8682.349609,8600.450195,8642.549805,8642.549805,224800
17-08-2016,8639.799805,8667.099609,8603.599609,8624.049805,8624.049805,174100
18-08-2016,8648.849609,8690.700195,8645.049805,8673.25,8673.25,164300
19-08-2016,8694.299805,8696.599609,8647.099609,8666.900391,8666.900391,191900
22-08-2016,8667,8684.849609,8614,8629.150391,8629.150391,152300
23-08-2016,8628.349609,8642.150391,8580,8632.599609,8632.599609,187500
24-08-2016,8648.5,8661.049805,8620.900391,8650.299805,8650.299805,149600
25-08-2016,8668.849609,8683.049805,8583.650391,8592.200195,8592.200195,213100
26-08-2016,8614.349609,8622.950195,8547.549805,8572.549805,8572.549805,147500
29-08-2016,8583.75,8622,8543.75,8607.450195,8607.450195,129700
30-08-2016,8646.75,8750.599609,8642.25,8744.349609,8744.349609,150200
31-08-2016,8754.049805,8819.200195,8754.049805,8786.200195,8786.200195,362200
01-09-2016,8793.599609,8813.25,8759.950195,8774.650391,8774.650391,238900
02-09-2016,8796.349609,8824.099609,8768.200195,8809.650391,8809.650391,191500
06-09-2016,8852.700195,8950.849609,8848.450195,8943,8943,195600
07-09-2016,8968.700195,8968.700195,8913.349609,8917.950195,8917.950195,290100
08-09-2016,8915.5,8960.349609,8896,8952.5,8952.5,217200
09-09-2016,8934.299805,8939.150391,8858.700195,8866.700195,8866.700195,175900
12-09-2016,8732.950195,8746.950195,8699.400391,8715.599609,8715.599609,184500
14-09-2016,8710.650391,8739.849609,8688.900391,8726.599609,8726.599609,184300
15-09-2016,8743.849609,8751.950195,8704.349609,8742.549805,8742.549805,145400
16-09-2016,8780.849609,8847.650391,8750.5,8779.849609,8779.849609,265800
19-09-2016,8788.450195,8824.299805,8774.200195,8808.400391,8808.400391,131700
20-09-2016,8816.099609,8816.450195,8759.299805,8775.900391,8775.900391,136500
21-09-2016,8790.299805,8826.849609,8757.299805,8777.150391,8777.150391,148800
22-09-2016,8873.349609,8893.349609,8837.799805,8867.450195,8867.450195,172800
23-09-2016,8880.75,8885.200195,8820.299805,8831.549805,8831.549805,185900
26-09-2016,8807.900391,8809.549805,8715.099609,8723.049805,8723.049805,164000
27-09-2016,8748.900391,8768.5,8690.5,8706.400391,8706.400391,151400
28-09-2016,8711.200195,8767.049805,8703.150391,8745.150391,8745.150391,165500
29-09-2016,8792.700195,8800.650391,8558.25,8591.25,8591.25,372900
30-09-2016,8581.5,8637.150391,8555.200195,8611.150391,8611.150391,181700
03-10-2016,8666.150391,8745.200195,8635,8738.099609,8738.099609,137300
04-10-2016,8770,8783.650391,8736.099609,8769.150391,8769.150391,184300
05-10-2016,8806.349609,8806.950195,8731.400391,8743.950195,8743.950195,157200
06-10-2016,8768.700195,8781.150391,8684.650391,8709.549805,8709.549805,163600
07-10-2016,8721.700195,8723.700195,8663.799805,8697.599609,8697.599609,150400
10-10-2016,8735.349609,8745.799805,8703.950195,8708.799805,8708.799805,108400
13-10-2016,8671.5,8681.549805,8541.349609,8573.349609,8573.349609,212300
14-10-2016,8594,8604.450195,8549.799805,8583.400391,8583.400391,162800
17-10-2016,8612.950195,8615.400391,8506.150391,8520.400391,8520.400391,197400
18-10-2016,8556.049805,8685.099609,8555.900391,8677.900391,8677.900391,216600
19-10-2016,8697.5,8698.75,8636.700195,8659.099609,8659.099609,172100
20-10-2016,8693.349609,8727,8678.299805,8699.400391,8699.400391,161000
21-10-2016,8708.599609,8709.099609,8652.049805,8693.049805,8693.049805,157300
24-10-2016,8709.849609,8736.950195,8684.150391,8708.950195,8708.950195,157100
25-10-2016,8721.700195,8722.650391,8663.450195,8691.299805,8691.299805,189800
26-10-2016,8657.299805,8657.299805,8596.599609,8615.25,8615.25,219300
27-10-2016,8607.099609,8624.849609,8550.25,8615.25,8615.25,242800
28-10-2016,8625,8653.75,8581.75,8638,8638,175500
01-11-2016,8653.150391,8669.599609,8614.5,8626.25,8626.25,165000
02-11-2016,8542.799805,8549.5,8504.849609,8514,8514,155300
03-11-2016,8499.849609,8537.650391,8476.150391,8484.950195,8484.950195,170500
04-11-2016,8503.599609,8504,8400.25,8433.75,8433.75,224800
07-11-2016,8535.75,8535.849609,8481.450195,8497.049805,8497.049805,172800
08-11-2016,8540,8559.400391,8480.099609,8543.549805,8543.549805,195700
09-11-2016,8067.5,8476.200195,8002.25,8432,8432,314300
10-11-2016,8555.599609,8598.450195,8510.700195,8525.75,8525.75,263100
11-11-2016,8456.650391,8460.599609,8284.950195,8296.299805,8296.299805,266900
15-11-2016,8284.849609,8288.549805,8093.200195,8108.450195,8108.450195,359200
16-11-2016,8205.650391,8210.049805,8089.399902,8111.600098,8111.600098,269500
17-11-2016,8105.100098,8151.25,8060.299805,8079.950195,8079.950195,191300
18-11-2016,8097.549805,8128.950195,8048.299805,8074.100098,8074.100098,161200
21-11-2016,8102.100098,8102.450195,7916.399902,7929.100098,7929.100098,218800
22-11-2016,7989.149902,8019.049805,7938.149902,8002.299805,8002.299805,210200
23-11-2016,8051.200195,8055.200195,7973.100098,8033.299805,8033.299805,181000
24-11-2016,8011.799805,8024.850098,7952.549805,7965.5,7965.5,260500
25-11-2016,8007.950195,8122.25,7976.75,8114.299805,8114.299805,177900
28-11-2016,8080.649902,8146.5,8066.5,8126.899902,8126.899902,189700
29-11-2016,8131.549805,8197.349609,8128.700195,8142.149902,8142.149902,189700
30-11-2016,8172.149902,8234.25,8139.25,8224.5,8224.5,248000
01-12-2016,8244,8250.799805,8185.049805,8192.900391,8192.900391,157700
02-12-2016,8153.549805,8159.299805,8070.049805,8086.799805,8086.799805,171500
05-12-2016,8088.75,8141.899902,8056.850098,8128.75,8128.75,126500
06-12-2016,8153.149902,8178.700195,8130.850098,8143.149902,8143.149902,115300
07-12-2016,8168.399902,8190.450195,8077.5,8102.049805,8102.049805,169800
08-12-2016,8152.100098,8256.25,8151.75,8246.849609,8246.849609,142500
09-12-2016,8271.700195,8274.950195,8241.950195,8261.75,8261.75,149700
12-12-2016,8230.650391,8230.650391,8154.450195,8170.799805,8170.799805,108100
13-12-2016,8196.150391,8228.849609,8155.799805,8221.799805,8221.799805,184000
14-12-2016,8229.349609,8229.400391,8165.100098,8182.450195,8182.450195,144600
15-12-2016,8128.399902,8225.900391,8121.950195,8153.600098,8153.600098,181800
16-12-2016,8178.200195,8178.700195,8127.450195,8139.450195,8139.450195,203000
19-12-2016,8126,8132.5,8094.850098,8104.350098,8104.350098,107400
20-12-2016,8110.600098,8124.100098,8062.75,8082.399902,8082.399902,128000
21-12-2016,8105.850098,8112.549805,8053.25,8061.299805,8061.299805,123700
22-12-2016,8043.850098,8046.450195,7964.950195,7979.100098,7979.100098,122600
23-12-2016,7972.5,8022.600098,7942.049805,7985.75,7985.75,124100
26-12-2016,7965.100098,7970.049805,7893.799805,7908.25,7908.25,106900
27-12-2016,7915.049805,8044.649902,7903.700195,8032.850098,8032.850098,118800
28-12-2016,8047.549805,8100.549805,8028.399902,8034.850098,8034.850098,126700
29-12-2016,8030.600098,8111.100098,8020.799805,8103.600098,8103.600098,178500
30-12-2016,8119.649902,8197,8114.75,8185.799805,8185.799805,127600
02-01-2017,8210.099609,8212,8133.799805,8179.5,8179.5,118300
03-01-2017,8196.049805,8219.099609,8148.600098,8192.25,8192.25,127300
04-01-2017,8202.650391,8218.5,8180.899902,8190.5,8190.5,132400
05-01-2017,8226.650391,8282.650391,8223.700195,8273.799805,8273.799805,159100
06-01-2017,8281.849609,8306.849609,8233.25,8243.799805,8243.799805,139400
09-01-2017,8259.349609,8263,8227.75,8236.049805,8236.049805,99100
10-01-2017,8262.700195,8293.799805,8261,8288.599609,8288.599609,142900
11-01-2017,8327.799805,8389,8322.25,8380.650391,8380.650391,186500
12-01-2017,8391.049805,8417.200195,8382.299805,8407.200195,8407.200195,172600
13-01-2017,8457.650391,8461.049805,8373.150391,8400.349609,8400.349609,185300
16-01-2017,8390.950195,8426.700195,8374.400391,8412.799805,8412.799805,124100
17-01-2017,8415.049805,8440.900391,8378.299805,8398,8398,122000
18-01-2017,8403.849609,8460.299805,8397.400391,8417,8417,163800
19-01-2017,8418.400391,8445.150391,8404.049805,8435.099609,8435.099609,165900
20-01-2017,8404.349609,8423.650391,8340.950195,8349.349609,8349.349609,202600
23-01-2017,8329.599609,8404.150391,8327.200195,8391.5,8391.5,195000
24-01-2017,8407.049805,8480.950195,8398.150391,8475.799805,8475.799805,179200
25-01-2017,8499.450195,8612.599609,8493.950195,8602.75,8602.75,292500
27-01-2017,8610.5,8672.700195,8606.900391,8641.25,8641.25,275400
30-01-2017,8635.549805,8662.599609,8617.75,8632.75,8632.75,304700
31-01-2017,8629.450195,8631.75,8552.400391,8561.299805,8561.299805,521000
01-02-2017,8570.349609,8722.400391,8537.5,8716.400391,8716.400391,327700
02-02-2017,8724.75,8757.599609,8685.799805,8734.25,8734.25,283500
03-02-2017,8735.150391,8748.25,8707.75,8740.950195,8740.950195,191000
06-02-2017,8785.450195,8814.099609,8770.200195,8801.049805,8801.049805,194400
07-02-2017,8805.700195,8809.299805,8741.049805,8768.299805,8768.299805,226300
08-02-2017,8774.549805,8791.25,8715,8769.049805,8769.049805,218700
09-02-2017,8795.549805,8821.400391,8724.099609,8778.400391,8778.400391,187500
10-02-2017,8812.349609,8822.099609,8771.200195,8793.549805,8793.549805,225900
13-02-2017,8819.799805,8826.900391,8754.200195,8805.049805,8805.049805,204900
14-02-2017,8819.900391,8820.450195,8772.5,8792.299805,8792.299805,188300
15-02-2017,8778.950195,8807.900391,8712.849609,8724.700195,8724.700195,216100
16-02-2017,8739,8783.950195,8719.599609,8778,8778,184600
17-02-2017,8883.700195,8896.450195,8804.25,8821.700195,8821.700195,298300
20-02-2017,8818.549805,8886.25,8809.799805,8879.200195,8879.200195,167800
21-02-2017,8890.75,8920.799805,8860.950195,8907.849609,8907.849609,175700
22-02-2017,8931.599609,8960.75,8905.25,8926.900391,8926.900391,247100
23-02-2017,8956.400391,8982.150391,8927.549805,8939.5,8939.5,377200
27-02-2017,8943.700195,8951.799805,8888.650391,8896.700195,8896.700195,189900
28-02-2017,8898.950195,8914.75,8867.599609,8879.599609,8879.599609,293600
01-03-2017,8904.400391,8960.799805,8898.599609,8945.799805,8945.799805,205900
02-03-2017,8982.849609,8992.5,8879.799805,8899.75,8899.75,218800
03-03-2017,8883.5,8907.099609,8860.099609,8897.549805,8897.549805,202600
06-03-2017,8915.099609,8967.799805,8914,8963.450195,8963.450195,174800
07-03-2017,8977.75,8977.849609,8932.799805,8946.900391,8946.900391,173400
08-03-2017,8950.700195,8957.049805,8891.950195,8924.299805,8924.299805,177800
09-03-2017,8914.5,8945.799805,8899.5,8927,8927,171500
10-03-2017,8953.700195,8975.700195,8903.950195,8934.549805,8934.549805,152700
14-03-2017,9091.650391,9122.75,9060.5,9087,9087,270300
15-03-2017,9086.849609,9106.549805,9075.5,9084.799805,9084.799805,240600
16-03-2017,9129.650391,9158.450195,9128.549805,9153.700195,9153.700195,208600
17-03-2017,9207.799805,9218.400391,9147.599609,9160.049805,9160.049805,286700
20-03-2017,9166.950195,9167.599609,9116.299805,9126.849609,9126.849609,332100
21-03-2017,9133.950195,9147.75,9087.200195,9121.5,9121.5,247700
22-03-2017,9047.200195,9072.900391,9019.299805,9030.450195,9030.450195,232300
23-03-2017,9048.75,9099.049805,9048.599609,9086.299805,9086.299805,191800
24-03-2017,9104,9133.549805,9089.400391,9108,9108,203700
27-03-2017,9093.450195,9094.849609,9024.650391,9045.200195,9045.200195,202700
28-03-2017,9081.5,9110.400391,9079.799805,9100.799805,9100.799805,183300
29-03-2017,9128.700195,9153.150391,9109.099609,9143.799805,9143.799805,243400
30-03-2017,9142.599609,9183.150391,9136.349609,9173.75,9173.75,323400
31-03-2017,9158.900391,9191.700195,9152.099609,9173.75,9173.75,190900
03-04-2017,9220.599609,9245.349609,9192.400391,9237.849609,9237.849609,139100
05-04-2017,9264.400391,9273.900391,9215.400391,9265.150391,9265.150391,184800
06-04-2017,9245.799805,9267.950195,9218.849609,9261.950195,9261.950195,186100
07-04-2017,9223.700195,9250.5,9188.099609,9198.299805,9198.299805,190000
10-04-2017,9225.599609,9225.650391,9174.849609,9181.450195,9181.450195,135800
11-04-2017,9184.549805,9242.700195,9172.849609,9237,9237,200100
12-04-2017,9242.5,9246.400391,9161.799805,9203.450195,9203.450195,161800
13-04-2017,9202.5,9202.650391,9144.950195,9150.799805,9150.799805,166500
17-04-2017,9144.75,9160,9120.25,9139.299805,9139.299805,0
18-04-2017,9163,9217.900391,9095.450195,9105.150391,9105.150391,174200
19-04-2017,9112.200195,9120.5,9075.150391,9103.5,9103.5,173700
20-04-2017,9108.099609,9143.900391,9102.650391,9136.400391,9136.400391,170300
21-04-2017,9179.099609,9183.650391,9088.75,9119.400391,9119.400391,155200
24-04-2017,9135.349609,9225.400391,9130.549805,9217.950195,9217.950195,167700
25-04-2017,9273.049805,9309.200195,9250.349609,9306.599609,9306.599609,168700
26-04-2017,9336.200195,9367,9301.349609,9351.849609,9351.849609,185700
27-04-2017,9359.150391,9367.150391,9322.650391,9342.150391,9342.150391,209400
28-04-2017,9340.950195,9342.650391,9282.25,9304.049805,9304.049805,162200
02-05-2017,9339.849609,9352.549805,9269.900391,9313.799805,9313.799805,161600
03-05-2017,9344.700195,9346.299805,9298.400391,9311.950195,9311.950195,151600
04-05-2017,9360.950195,9365.650391,9323.25,9359.900391,9359.900391,269600
05-05-2017,9374.549805,9377.099609,9272,9285.299805,9285.299805,231900
08-05-2017,9311.450195,9338.700195,9297.950195,9314.049805,9314.049805,174300
09-05-2017,9337.349609,9338.950195,9307.700195,9316.849609,9316.849609,132300
10-05-2017,9339.650391,9414.75,9336,9407.299805,9407.299805,152700
11-05-2017,9448.599609,9450.650391,9411.299805,9422.400391,9422.400391,171100
12-05-2017,9436.650391,9437.75,9372.549805,9400.900391,9400.900391,154300
15-05-2017,9433.549805,9449.25,9423.099609,9445.400391,9445.400391,140800
16-05-2017,9461,9517.200195,9456.349609,9512.25,9512.25,166500
17-05-2017,9517.599609,9532.599609,9486.099609,9525.75,9525.75,205500
18-05-2017,9453.200195,9489.099609,9418.099609,9429.450195,9429.450195,193300
19-05-2017,9469.900391,9505.75,9390.75,9427.900391,9427.900391,252100
22-05-2017,9480.25,9498.650391,9427.900391,9438.25,9438.25,196800
23-05-2017,9445.049805,9448.049805,9370,9386.150391,9386.150391,224400
24-05-2017,9410.900391,9431.900391,9341.650391,9360.549805,9360.549805,211800
25-05-2017,9384.049805,9523.299805,9379.200195,9509.75,9509.75,289200
26-05-2017,9507.75,9604.900391,9495.400391,9595.099609,9595.099609,218800
29-05-2017,9560.049805,9637.75,9547.700195,9604.900391,9604.900391,235000
30-05-2017,9590.650391,9635.299805,9581.200195,9624.549805,9624.549805,193900
31-05-2017,9636.549805,9649.599609,9609.25,9621.25,9621.25,414300
01-06-2017,9603.549805,9634.650391,9589.900391,9616.099609,9616.099609,176100
02-06-2017,9657.150391,9673.5,9637.450195,9653.5,9653.5,162200
05-06-2017,9656.299805,9687.200195,9640.700195,9675.099609,9675.099609,127700
06-06-2017,9704.25,9709.299805,9630.200195,9637.150391,9637.150391,145900
07-06-2017,9663.950195,9678.549805,9630.549805,9663.900391,9663.900391,160700
08-06-2017,9682.400391,9688.700195,9641.5,9647.25,9647.25,155400
09-06-2017,9638.549805,9676.25,9608.150391,9668.25,9668.25,159000
12-06-2017,9646.700195,9647.049805,9598.5,9616.400391,9616.400391,141400
13-06-2017,9615.549805,9654.150391,9595.400391,9606.900391,9606.900391,129700
14-06-2017,9621.549805,9627.400391,9580.450195,9618.150391,9618.150391,181800
15-06-2017,9617.900391,9621.400391,9560.799805,9578.049805,9578.049805,171100
16-06-2017,9595.450195,9615.849609,9565.5,9588.049805,9588.049805,213200
19-06-2017,9626.400391,9673.299805,9614.900391,9657.549805,9657.549805,141700
20-06-2017,9670.5,9676.5,9643.75,9653.5,9653.5,159500
21-06-2017,9648.099609,9650.450195,9608.599609,9633.599609,9633.599609,144000
22-06-2017,9642.650391,9698.849609,9617.75,9630,9630,198800
23-06-2017,9643.25,9647.650391,9565.299805,9574.950195,9574.950195,175200
27-06-2017,9594.049805,9615.400391,9473.450195,9511.400391,9511.400391,203300
28-06-2017,9520.200195,9522.5,9474.349609,9491.25,9491.25,172400
29-06-2017,9522.950195,9575.799805,9493.799805,9504.099609,9504.099609,259300
30-06-2017,9478.5,9535.799805,9448.75,9520.900391,9520.900391,179600
03-07-2017,9587.950195,9624,9543.549805,9615,9615,183000
04-07-2017,9645.900391,9650.650391,9595.5,9613.299805,9613.299805,144800
05-07-2017,9619.75,9643.650391,9607.349609,9637.599609,9637.599609,130800
06-07-2017,9653.599609,9700.700195,9639.950195,9674.549805,9674.549805,147400
07-07-2017,9670.349609,9684.25,9642.650391,9665.799805,9665.799805,141800
10-07-2017,9719.299805,9782.150391,9646.450195,9771.049805,9771.049805,37500
11-07-2017,9797.450195,9830.049805,9778.849609,9786.049805,9786.049805,179700
12-07-2017,9807.299805,9824.950195,9787.700195,9816.099609,9816.099609,145500
13-07-2017,9855.799805,9897.25,9853.450195,9891.700195,9891.700195,181300
14-07-2017,9913.299805,9913.299805,9845.450195,9886.349609,9886.349609,159600
17-07-2017,9908.150391,9928.200195,9894.700195,9915.950195,9915.950195,163500
18-07-2017,9832.700195,9885.349609,9792.049805,9827.150391,9827.150391,293900
19-07-2017,9855.950195,9905.049805,9851.650391,9899.599609,9899.599609,200200
20-07-2017,9920.200195,9922.549805,9863.450195,9873.299805,9873.299805,161100
21-07-2017,9899.599609,9924.700195,9838,9915.25,9915.25,187500
24-07-2017,9936.799805,9982.049805,9919.599609,9966.400391,9966.400391,174500
25-07-2017,10010.54981,10011.29981,9949.099609,9964.549805,9964.549805,185500
26-07-2017,9983.650391,10025.9502,9965.950195,10020.65039,10020.65039,197600
27-07-2017,10063.25,10114.84961,10005.5,10020.54981,10020.54981,287900
28-07-2017,9996.549805,10026.04981,9944.5,10014.5,10014.5,191600
31-07-2017,10034.7002,10085.90039,10016.9502,10077.09961,10077.09961,237700
01-08-2017,10101.04981,10128.59961,10065.75,10114.65039,10114.65039,184300
02-08-2017,10136.29981,10137.84961,10054.2002,10081.5,10081.5,161500
03-08-2017,10081.15039,10081.15039,9998.25,10013.65039,10013.65039,192700
04-08-2017,10008.59961,10075.25,9988.349609,10066.40039,10066.40039,178600
07-08-2017,10074.79981,10088.09961,10046.34961,10057.40039,10057.40039,137400
08-08-2017,10068.34961,10083.79981,9947,9978.549805,9978.549805,203300
09-08-2017,9961.150391,9969.799805,9893.049805,9908.049805,9908.049805,169200
10-08-2017,9872.849609,9892.650391,9776.200195,9820.25,9820.25,235500
11-08-2017,9712.150391,9771.650391,9685.549805,9710.799805,9710.799805,285900
14-08-2017,9755.75,9818.299805,9752.099609,9794.150391,9794.150391,195600
16-08-2017,9825.849609,9903.950195,9773.849609,9897.299805,9897.299805,219500
17-08-2017,9945.549805,9947.799805,9883.75,9904.150391,9904.150391,197600
18-08-2017,9865.950195,9865.950195,9783.650391,9837.400391,9837.400391,246300
21-08-2017,9864.25,9884.349609,9740.099609,9754.349609,9754.349609,205300
22-08-2017,9815.75,9828.450195,9752.599609,9765.549805,9765.549805,183600
23-08-2017,9803.049805,9857.900391,9786.75,9852.5,9852.5,168600
24-08-2017,9881.200195,9881.5,9848.849609,9857.049805,9857.049805,184700
28-08-2017,9907.150391,9925.75,9882,9912.799805,9912.799805,159600
29-08-2017,9886.400391,9887.349609,9783.75,9796.049805,9796.049805,173300
30-08-2017,9859.5,9909.450195,9850.799805,9884.400391,9884.400391,157800
31-08-2017,9905.700195,9925.099609,9856.950195,9917.900391,9917.900391,327700
01-09-2017,9937.650391,9983.450195,9909.849609,9974.400391,9974.400391,157800
04-09-2017,9984.150391,9988.400391,9861,9912.849609,9912.849609,148800
05-09-2017,9933.25,9963.099609,9901.049805,9952.200195,9952.200195,139200
06-09-2017,9899.25,9931.549805,9882.549805,9916.200195,9916.200195,149200
07-09-2017,9945.849609,9964.849609,9917.200195,9929.900391,9929.900391,188800
08-09-2017,9958.650391,9963.599609,9913.299805,9934.799805,9934.799805,163600
11-09-2017,9971.75,10028.65039,9968.799805,10006.04981,10006.04981,173000
12-09-2017,10056.84961,10097.54981,10028.04981,10093.04981,10093.04981,182600
13-09-2017,10099.25,10131.9502,10063.15039,10079.29981,10079.29981,215000
14-09-2017,10107.40039,10126.5,10070.34961,10086.59961,10086.59961,225600
15-09-2017,10062.34961,10115.15039,10043.65039,10085.40039,10085.40039,266600
18-09-2017,10133.09961,10171.7002,10131.29981,10153.09961,10153.09961,156100
19-09-2017,10175.59961,10178.9502,10129.9502,10147.54981,10147.54981,187500
20-09-2017,10160.9502,10171.04981,10134.2002,10141.15039,10141.15039,199400
21-09-2017,10139.59961,10158.90039,10058.59961,10121.90039,10121.90039,191800
22-09-2017,10094.34961,10095.04981,9952.799805,9964.400391,9964.400391,226600
25-09-2017,9960.099609,9960.5,9816.049805,9872.599609,9872.599609,221400
26-09-2017,9875.25,9891.349609,9813,9871.5,9871.5,190900
27-09-2017,9920.599609,9921.049805,9714.400391,9735.75,9735.75,200100
28-09-2017,9736.400391,9789.200195,9687.549805,9768.950195,9768.950195,385000
29-09-2017,9814.299805,9854,9775.349609,9788.599609,9788.599609,196300
03-10-2017,9893.299805,9895.400391,9831.049805,9859.5,9859.5,162800
04-10-2017,9884.349609,9938.299805,9850.650391,9914.900391,9914.900391,156200
05-10-2017,9927,9945.950195,9881.849609,9888.700195,9888.700195,147800
06-10-2017,9908.150391,9989.349609,9906.599609,9979.700195,9979.700195,195800
09-10-2017,9988.200195,10015.75,9959.450195,9988.75,9988.75,143900
10-10-2017,10013.7002,10034,10002.29981,10016.9502,10016.9502,148600
11-10-2017,10042.59961,10067.25,9955.799805,9984.799805,9984.799805,189700
12-10-2017,10011.2002,10104.4502,9977.099609,10096.40039,10096.40039,200900
13-10-2017,10123.7002,10191.90039,10120.09961,10167.4502,10167.4502,230100
16-10-2017,10207.40039,10242.9502,10175.09961,10230.84961,10230.84961,203000
17-10-2017,10227.65039,10251.84961,10212.59961,10234.4502,10234.4502,195700
18-10-2017,10209.40039,10236.4502,10175.75,10210.84961,10210.84961,254200
19-10-2017,10210.34961,10211.9502,10123.34961,10146.54981,10146.54981,30200
23-10-2017,10176.65039,10224.15039,10124.5,10184.84961,10184.84961,218100
24-10-2017,10218.54981,10237.75,10182.40039,10207.7002,10207.7002,217200
25-10-2017,10321.15039,10340.54981,10240.90039,10295.34961,10295.34961,594200
26-10-2017,10291.79981,10355.65039,10271.84961,10343.79981,10343.79981,429700
27-10-2017,10362.29981,10366.15039,10311.29981,10323.04981,10323.04981,312700
30-10-2017,10353.84961,10384.5,10344.29981,10363.65039,10363.65039,236900
31-10-2017,10364.90039,10367.7002,10323.9502,10335.29981,10335.29981,232600
01-11-2017,10390.34961,10451.65039,10383.04981,10440.5,10440.5,260300
02-11-2017,10440.5,10453,10412.54981,10423.79981,10423.79981,201500
03-11-2017,10461.54981,10461.7002,10403.59961,10452.5,10452.5,199900
06-11-2017,10431.75,10490.4502,10413.75,10451.79981,10451.79981,193600
07-11-2017,10477.15039,10485.75,10340.79981,10350.15039,10350.15039,286900
08-11-2017,10361.9502,10384.25,10285.5,10303.15039,10303.15039,274500
09-11-2017,10358.65039,10368.4502,10266.9502,10308.9502,10308.9502,240200
10-11-2017,10304.34961,10344.9502,10254.09961,10321.75,10321.75,279400
13-11-2017,10322,10334.15039,10216.25,10224.9502,10224.9502,210300
14-11-2017,10223.40039,10248,10175.54981,10186.59961,10186.59961,305000
15-11-2017,10171.9502,10175.4502,10094,10118.04981,10118.04981,207400
16-11-2017,10152.90039,10232.25,10139.2002,10214.75,10214.75,182600
17-11-2017,10324.54981,10343.59961,10268.04981,10283.59961,10283.59961,203300
20-11-2017,10287.2002,10309.84961,10261.5,10298.75,10298.75,147200
21-11-2017,10329.25,10358.7002,10315.04981,10326.90039,10326.90039,186100
22-11-2017,10350.79981,10368.7002,10309.54981,10342.29981,10342.29981,157600
23-11-2017,10358.4502,10374.29981,10307.29981,10348.75,10348.75,153000
24-11-2017,10366.79981,10404.5,10362.25,10389.7002,10389.7002,129200
27-11-2017,10361.04981,10407.15039,10340.2002,10399.54981,10399.54981,141900
28-11-2017,10387.90039,10409.54981,10355.2002,10370.25,10370.25,196000
29-11-2017,10376.65039,10392.9502,10345.90039,10361.29981,10361.29981,152500
30-11-2017,10332.7002,10332.7002,10211.25,10226.54981,10226.54981,342500
01-12-2017,10263.7002,10272.7002,10108.54981,10121.79981,10121.79981,143400
04-12-2017,10175.04981,10179.2002,10095.7002,10127.75,10127.75,148600
05-12-2017,10118.25,10147.9502,10069.09961,10118.25,10118.25,155500
06-12-2017,10088.79981,10104.2002,10033.34961,10044.09961,10044.09961,166100
07-12-2017,10063.4502,10182.65039,10061.90039,10166.7002,10166.7002,166200
08-12-2017,10198.4502,10270.84961,10195.25,10265.65039,10265.65039,200000
11-12-2017,10310.5,10329.2002,10282.04981,10322.25,10322.25,147400
12-12-2017,10324.90039,10326.09961,10230.2002,10240.15039,10240.15039,175100
13-12-2017,10236.59961,10296.54981,10169.84961,10192.9502,10192.9502,181600
14-12-2017,10229.29981,10276.09961,10141.54981,10252.09961,10252.09961,154300
15-12-2017,10345.65039,10373.09961,10319.65039,10333.25,10333.25,255100
18-12-2017,10263.09961,10443.54981,10074.79981,10388.75,10388.75,230400
19-12-2017,10414.79981,10472.2002,10406,10463.2002,10463.2002,169100
20-12-2017,10494.40039,10494.4502,10437.15039,10444.2002,10444.2002,175200
21-12-2017,10473.9502,10473.9502,10426.90039,10440.29981,10440.29981,151900
22-12-2017,10457.29981,10501.09961,10448.25,10493,10493,138800
26-12-2017,10512.29981,10545.4502,10477.9502,10531.5,10531.5,155600
27-12-2017,10531.04981,10552.40039,10469.25,10490.75,10490.75,165200
28-12-2017,10498.2002,10534.54981,10460.4502,10477.90039,10477.90039,272900
29-12-2017,10492.34961,10538.7002,10488.65039,10530.7002,10530.7002,152000
